Movie_ID,Movie_Name,Rating,Votes,Meta_score,PG_Rating,Year,Duration,Director,Director_ID
1308,Greyhound,7.0,110000,64,PG-13,2020,1h 31m,Aaron Schneider,676
1309,A Bridge Too Far,7.4,61000,63,PG,1977,2h 55m,Richard Attenborough,677
1310,The Snowman,5.2,70000,23,R,2017,1h 59m,Tomas Alfredson,678
1311,Tinker Tailor Soldier Spy,7.0,210000,85,R,2011,2h 7m,Tomas Alfredson,678
1312,Cashback,7.1,90000,54,R,2006,1h 42m,Sean Ellis,679
1313,A Million Miles Away,7.3,18000,62,PG,2023,2h 1m,Alejandra MÃ¡rquez Abella,680
1314,Robin Hood: Prince of Thieves,6.9,205000,51,PG-13,1991,2h 23m,Kevin Reynolds,681
1315,The Count of Monte Cristo,7.7,146000,61,PG-13,2002,2h 11m,Kevin Reynolds,681
1316,About My Father,5.7,10000,39,PG-13,2023,1h 30m,Laura Terruso,682
1317,X-Men Origins: Wolverine,6.5,524000,40,PG-13,2009,1h 47m,Gavin Hood,683
1318,Ender's Game,6.6,251000,51,PG-13,2013,1h 54m,Gavin Hood,683
1319,The Big Ugly,5.1,6600,52,R,2020,1h 46m,Scott Wiper,684
1320,The Others,7.6,387000,74,PG-13,2001,1h 44m,Alejandro AmenÃ¡bar,685
1321,Ponyo,7.6,158000,86,G,2008,1h 41m,Hayao Miyazaki,688
1322,Purple Hearts,6.7,49000,30,TV-14,2022,2h 2m,Elizabeth Allen Rosenbaum,689
1323,First Blood,7.7,270000,61,R,1982,1h 33m,Ted Kotcheff,690
1324,Mortal Kombat,6.0,187000,44,R,2021,1h 50m,Simon McQuoid,691
1325,Lawrence of Arabia,8.3,309000,100,Approved,1962,3h 38m,David Lean,695
1326,Doctor Zhivago,7.9,81000,69,PG-13,1965,3h 17m,David Lean,695
1327,"Good Luck to You, Leo Grande",7.2,35000,78,R,2022,1h 37m,Sophie Hyde,696
1328,Snow Day,5.1,13000,34,PG,2000,1h 29m,Chris Koch,697
1329,Road House,6.7,83000,36,R,1989,1h 54m,Rowdy Herrington,699
1330,Ace Ventura: Pet Detective,6.9,320000,37,PG-13,1994,1h 26m,Tom Shadyac,700
1331,Liar Liar,6.9,328000,70,PG-13,1997,1h 26m,Tom Shadyac,700
1332,Bruce Almighty,6.8,426000,46,PG-13,2003,1h 41m,Tom Shadyac,700
1333,Spring Breakers,5.3,147000,63,R,2012,1h 34m,Harmony Korine,703
1334,The Warriors,7.5,109000,65,R,1979,1h 33m,Walter Hill,706
1335,The Driver,7.1,19000,56,R,1978,1h 31m,Walter Hill,706
1336,The Long Riders,6.9,13000,68,R,1980,1h 40m,Walter Hill,706
1337,Alive,7.1,60000,56,R,1993,2h 8m,Frank Marshall,707
1338,The Running Man,6.7,163000,45,R,1987,1h 41m,Paul Michael Glaser,708
1339,Kazaam,3.1,25000,24,PG,1996,1h 33m,Paul Michael Glaser,708
1340,eXistenZ,6.8,106000,68,R,1999,1h 37m,David Cronenberg,709
1341,Crimes of the Future,5.8,39000,67,R,2022,1h 47m,David Cronenberg,709
1342,Eastern Promises,7.6,257000,83,R,2007,1h 40m,David Cronenberg,709
1343,Naked Lunch,6.9,56000,67,R,1991,1h 55m,David Cronenberg,709
1344,The Fly,7.6,198000,79,R,1986,1h 36m,David Cronenberg,709
1345,Straight Outta Compton,7.8,215000,72,R,2015,2h 27m,F. Gary Gray,710
1346,Friday,7.2,122000,54,R,1995,1h 31m,F. Gary Gray,710
1347,The Fate of the Furious,6.6,249000,56,PG-13,2017,2h 16m,F. Gary Gray,710
1348,Law Abiding Citizen,7.4,314000,34,R,2009,1h 49m,F. Gary Gray,710
1349,Annie,6.6,48000,39,PG,1982,2h 7m,John Huston,711
1350,Lee,7.0,213,59,R,2023,1h 56m,Ellen Kuras,712
1351,The Replacements,6.6,69000,30,PG-13,2000,1h 58m,Howard Deutch,713
1352,The Great Outdoors,6.6,51000,24,PG,1988,1h 31m,Howard Deutch,713
1353,Boiling Point,7.5,39000,73,R,2021,1h 32m,Philip Barantini,714
1354,Final Destination,6.7,275000,36,R,2000,1h 38m,James Wong,715
1355,Eden Lake,6.7,93000,65,R,2008,1h 31m,James Watkins,716
1356,Luther: The Fallen Sun,6.4,61000,53,R,2023,2h 9m,Jamie Payne,718
1357,The 40-Year-Old Virgin,7.1,459000,73,R,2005,1h 56m,Judd Apatow,719
1358,This Is 40,6.2,149000,59,R,2012,2h 14m,Judd Apatow,719
1359,Knocked Up,6.9,381000,85,R,2007,2h 9m,Judd Apatow,719
1360,RED,7.0,320000,60,PG-13,2010,1h 51m,Robert Schwentke,720
1361,Allegiant,5.7,131000,33,PG-13,2016,2h,Robert Schwentke,720
1362,The Time Traveler's Wife,7.1,156000,47,PG-13,2009,1h 47m,Robert Schwentke,720
1363,The Divergent Series: Insurgent,6.2,251000,42,PG-13,2015,1h 59m,Robert Schwentke,720
1364,Appaloosa,6.7,64000,64,R,2008,1h 55m,Ed Harris,721
1365,Borat,7.4,434000,89,R,2006,1h 24m,Larry Charles,722
1366,The Dictator,6.4,329000,58,R,2012,1h 23m,Larry Charles,722
1367,Master Gardener,6.2,7400,63,R,2022,1h 51m,Paul Schrader,723
1368,See How They Run,6.5,61000,60,PG-13,2022,1h 38m,Tom George,724
1369,Austin Powers: International Man of Mystery,7.0,254000,51,PG-13,1997,1h 29m,Jay Roach,725
1370,Austin Powers in Goldmember,6.2,220000,62,PG-13,2002,1h 34m,Jay Roach,725
1371,Bombshell,6.8,124000,64,R,2019,1h 49m,Jay Roach,725
1372,The Little Rascals,6.3,55000,45,PG,1994,1h 22m,Penelope Spheeris,726
1373,Wayne's World,7.0,168000,57,PG-13,1992,1h 34m,Penelope Spheeris,726
1374,17 Again,6.4,213000,48,PG-13,2009,1h 42m,Burr Steers,727
1375,Sicario: Day of the Soldado,7.1,163000,61,R,2018,2h 2m,Stefano Sollima,728
1376,The American,6.3,101000,61,R,2010,1h 45m,Anton Corbijn,729
1377,Redeeming Love,6.7,11000,32,PG-13,2022,2h 14m,D.J. Caruso,730
1378,I Am Number Four,6.1,244000,36,PG-13,2011,1h 51m,D.J. Caruso,730
1379,Pig,6.9,86000,82,R,2021,1h 32m,Michael Sarnoski,731
1380,Perfume: The Story of a Murderer,7.5,263000,56,R,2006,2h 27m,Tom Tykwer,668
1381,Gods of Egypt,5.4,124000,25,PG-13,2016,2h 7m,Alex Proyas,732
1382,The Crow,7.5,196000,71,R,1994,1h 42m,Alex Proyas,732
1383,Dark City,7.6,210000,66,R,1998,1h 40m,Alex Proyas,732
1384,Toy Story 3,8.3,878000,92,G,2010,1h 43m,Lee Unkrich,536
1385,Ad Astra,6.5,256000,80,PG-13,2019,2h 3m,James Gray,733
1386,Bird Box,6.6,377000,51,R,2018,2h 4m,Susanne Bier,734
1387,The Fallout,7.0,32000,84,R,2021,1h 36m,Megan Park,735
1388,Silverado,7.2,48000,64,PG-13,1985,2h 13m,Lawrence Kasdan,736
1389,Turning Red,7.0,145000,83,PG,2022,1h 40m,Domee Shi,737
1390,The Boy in the Striped Pajamas,7.7,239000,55,PG-13,2008,1h 34m,Mark Herman,738
1391,Possession,7.3,41000,75,R,1981,2h 4m,Andrzej Zulawski,741
1392,The Art of Racing in the Rain,7.5,37000,43,PG,2019,1h 49m,Simon Curtis,742
1393,Toy Story 4,7.7,273000,84,G,2019,1h 40m,Josh Cooley,743
1394,No Escape,6.7,91000,38,R,2015,1h 43m,John Erick Dowdle,744
1395,"As Above, So Below",6.2,108000,39,R,2014,1h 33m,John Erick Dowdle,744
1396,Riddick,6.4,176000,49,R,2013,1h 59m,David Twohy,746
1397,The Chronicles of Riddick,6.6,239000,38,R,2004,1h 59m,David Twohy,746
1398,Pitch Black,7.0,251000,49,R,2000,1h 49m,David Twohy,746
1399,A Place in the Sun,7.7,24000,76,Passed,1951,2h 2m,George Stevens,747
1400,Vicky Cristina Barcelona,7.1,266000,70,PG-13,2008,1h 36m,Woody Allen,748
1401,Midnight in Paris,7.6,444000,81,PG-13,2011,1h 34m,Woody Allen,748
1402,Bananas,6.9,37000,67,PG-13,1971,1h 22m,Woody Allen,748
1403,Citizen Kane,8.3,460000,100,PG,1941,1h 59m,Orson Welles,751
1404,Fifty Shades Freed,4.5,72000,31,R,2018,1h 45m,James Foley,752
1405,Fear,6.2,53000,51,R,1996,1h 37m,James Foley,752
1406,Fifty Shades Darker,4.6,109000,33,R,2017,1h 58m,James Foley,752
1407,Sonic the Hedgehog 2,6.5,83000,47,PG,2022,2h 2m,Jeff Fowler,753
1408,Sonic the Hedgehog,6.5,155000,47,PG,2020,1h 39m,Jeff Fowler,753
1409,Sharper,6.7,28000,65,R,2023,1h 56m,Benjamin Caron,754
1410,The Machinist,7.6,410000,61,R,2004,1h 41m,Brad Anderson,755
1411,My Best Friend's Wedding,6.3,152000,50,PG-13,1997,1h 45m,P.J. Hogan,756
1412,Peter Pan,6.8,79000,64,PG,2003,1h 53m,P.J. Hogan,756
1413,Secondhand Lions,7.5,61000,52,PG,2003,1h 49m,Tim McCanlies,757
1414,"Love, Rosie",7.1,153000,44,R,2014,1h 42m,Christian Ditter,758
1415,Hustlers,6.3,106000,79,R,2019,1h 50m,Lorene Scafaria,759
1416,The Thin Red Line,7.6,197000,78,R,1998,2h 50m,Terrence Malick,761
1417,The Outfit,7.2,60000,69,R,2022,1h 45m,Graham Moore,762
1418,Blazing Saddles,7.7,149000,73,R,1974,1h 33m,Mel Brooks,765
1419,Spaceballs,7.1,203000,46,PG,1987,1h 36m,Mel Brooks,765
1420,Young Frankenstein,8.0,167000,83,PG,1974,1h 46m,Mel Brooks,765
1421,Robin Hood: Men in Tights,6.7,134000,44,PG-13,1993,1h 44m,Mel Brooks,765
1422,Fresh,6.7,70000,67,R,2022,1h 54m,Mimi Cave,766
1423,Good Burger,5.8,32000,41,PG,1997,1h 35m,Brian Robbins,767
1424,Varsity Blues,6.5,48000,50,R,1999,1h 46m,Brian Robbins,767
1425,Norbit,4.2,78000,27,PG-13,2007,1h 42m,Brian Robbins,767
1426,Rat Race,6.5,122000,52,PG-13,2001,1h 52m,Jerry Zucker,510
1427,Ghost,7.1,232000,52,PG-13,1990,2h 7m,Jerry Zucker,510
1428,A Quiet Place Part II,7.2,264000,71,PG-13,2020,1h 37m,John Krasinski,770
1429,You People,5.5,61000,50,R,2023,1h 57m,Kenya Barris,771
1430,Slap Shot,7.3,41000,61,R,1977,2h 3m,George Roy Hill,772
1431,The Ref,6.9,26000,59,R,1994,1h 37m,Ted Demme,773
1432,Blow,7.5,272000,52,R,2001,2h 4m,Ted Demme,773
1433,Cold Pursuit,6.2,76000,57,R,2019,1h 59m,Hans Petter Moland,774
1434,Police Academy,6.7,135000,41,R,1984,1h 36m,Hugh Wilson,775
1435,The Gift,7.0,169000,77,R,2015,1h 48m,Joel Edgerton,776
1436,Somewhere in Queens,6.8,3800,61,R,2022,1h 46m,Ray Romano,777
1437,Greater,7.3,7500,35,PG,2016,2h 10m,David L. Hunt,778
1438,Dora and the Lost City of Gold,6.1,34000,63,PG,2019,1h 42m,James Bobin,779
1439,Captain Fantastic,7.8,231000,72,R,2016,1h 58m,Matt Ross,780
1440,U-571,6.6,86000,62,PG-13,2000,1h 56m,Jonathan Mostow,781
1441,Terminator 3: Rise of the Machines,6.3,415000,66,R,2003,1h 49m,Jonathan Mostow,781
1442,Career Opportunities,5.8,17000,41,PG-13,1991,1h 23m,Bryan Gordon,782
1443,Source Code,7.5,542000,74,PG-13,2011,1h 33m,Duncan Jones,783
1444,Moon,7.8,372000,67,R,2009,1h 37m,Duncan Jones,783
1445,Taken 2,6.2,319000,45,PG-13,2012,1h 32m,Olivier Megaton,784
1446,Taken 3,6.0,202000,26,PG-13,2014,1h 48m,Olivier Megaton,784
1447,Dr. No,7.2,177000,78,PG,1962,1h 50m,Terence Young,785
1448,The Garden of Eden,5.2,1200,28,R,2008,1h 51m,John Irvin,788
1449,Enola Holmes,6.6,213000,68,PG-13,2020,2h 3m,Harry Bradbeer,789
1450,The Machine,5.8,14000,37,R,2023,1h 52m,Peter Atencio,791
1451,Commando,6.7,172000,51,R,1985,1h 30m,Mark L. Lester,792
1452,The Name of the Rose,7.7,115000,54,R,1986,2h 10m,Jean-Jacques Annaud,793
1453,Run,6.7,92000,67,PG-13,2020,1h 30m,Aneesh Chaganty,794
1454,This Christmas,6.3,10000,63,PG-13,2007,1h 57m,Preston A. Whitmore II,795
1455,The Old Guard,6.7,180000,70,R,2020,2h 5m,Gina Prince-Bythewood,796
1456,The Woman King,6.9,70000,77,PG-13,2022,2h 15m,Gina Prince-Bythewood,796
1457,Willy's Wonderland,5.5,37000,44,TV-MA,2021,1h 28m,Kevin Lewis,797
1458,Vivarium,5.9,71000,64,R,2019,1h 37m,Lorcan Finnegan,798
1459,Teenage Mutant Ninja Turtles,5.8,218000,31,PG-13,2014,1h 41m,Jonathan Liebesman,801
1460,A Walk in the Woods,6.4,29000,51,R,2015,1h 44m,Ken Kwapis,803
1461,He's Just Not That Into You,6.4,180000,47,PG-13,2009,2h 9m,Ken Kwapis,803
1462,The Girl in the Spider's Web,6.1,51000,43,R,2018,1h 55m,Fede Alvarez,804
1463,Don't Breathe,7.1,295000,71,R,2016,1h 28m,Fede Alvarez,804
1464,Brightburn,6.1,106000,44,R,2019,1h 30m,David Yarovesky,805
1465,A Good Day to Die Hard,5.2,213000,28,R,2013,1h 38m,John Moore,806
1466,Behind Enemy Lines,6.4,111000,49,PG-13,2001,1h 46m,John Moore,806
1467,Jason Bourne,6.6,239000,58,PG-13,2016,2h 3m,Paul Greengrass,807
1468,The Bourne Ultimatum,8.0,653000,85,PG-13,2007,1h 55m,Paul Greengrass,807
1469,The Pursuit of Happyness,8.0,549000,64,PG-13,2006,1h 57m,Gabriele Muccino,808
1470,Sister Act 2: Back in the Habit,5.7,58000,38,PG,1993,1h 47m,Bill Duke,809
1471,The Emperor's New Groove,7.4,221000,70,G,2000,1h 18m,Mark Dindal,811
1472,El Camino: A Breaking Bad Movie,7.3,283000,72,TV-MA,2019,2h 2m,Vince Gilligan,812
1473,50 First Dates,6.8,375000,48,PG-13,2004,1h 39m,Peter Segal,813
1474,The Courier,7.2,71000,65,PG-13,2020,1h 52m,Dominic Cooke,814
1475,Downton Abbey,7.4,62000,64,PG,2019,2h 2m,Michael Engler,816
1476,How to Lose a Guy in 10 Days,6.5,262000,45,PG-13,2003,1h 56m,Donald Petrie,817
1477,Richie Rich,5.4,73000,49,PG,1994,1h 35m,Donald Petrie,817
1478,Watcher,6.3,39000,72,R,2022,1h 36m,Chloe Okuno,818
1479,The Sandlot,7.8,100000,55,PG,1993,1h 41m,David Mickey Evans,819
1480,The Good Son,6.4,45000,45,R,1993,1h 27m,Joseph Ruben,820
1481,Butcher's Crossing,5.7,2400,55,R,2022,1h 45m,Gabe Polsky,821
1482,The Craft,6.4,105000,55,R,1996,1h 41m,Andrew Fleming,822
1483,Con Air,6.9,314000,52,R,1997,1h 55m,Simon West,823
1484,Ben-Hur,5.7,46000,38,PG-13,2016,2h 3m,Timur Bekmambetov,824
1485,Life of the Party,5.6,39000,46,PG-13,2018,1h 45m,Ben Falcone,825
1486,Tomb Raider,6.3,224000,48,PG-13,2018,1h 59m,Roar Uthaug,827
1487,Den of Thieves,7.0,121000,49,R,2018,2h 20m,Christian Gudegast,829
1488,99 Homes,7.1,37000,76,R,2014,1h 52m,Ramin Bahrani,830
1489,Billy Madison,6.3,154000,16,PG-13,1995,1h 29m,Tamra Davis,831
1490,The Boondock Saints,7.7,247000,44,R,1999,1h 48m,Troy Duffy,832
1491,Winter's Bone,7.1,148000,90,R,2010,1h 40m,Debra Granik,833
1492,Never Let Me Go,7.1,151000,69,R,2010,1h 43m,Mark Romanek,835
1493,Burnt,6.6,130000,42,R,2015,1h 41m,John Wells,836
1494,Crocodile Dundee II,5.7,60000,41,PG,1988,1h 48m,John Cornell,837
1495,Boston Strangler,6.5,31000,58,R,2023,1h 52m,Matt Ruskin,838
1496,Bumblebee,6.7,184000,66,PG-13,2018,1h 54m,Travis Knight,840
1497,Ghost Rider,5.3,249000,35,PG-13,2007,1h 50m,Mark Steven Johnson,841
1498,A Thousand and One,7.0,5200,81,R,2023,1h 57m,A.V. Rockwell,842
1499,Dark Phoenix,5.7,201000,43,PG-13,2019,1h 53m,Simon Kinberg,843
1500,The 355,5.6,36000,40,PG-13,2022,2h 2m,Simon Kinberg,843
1501,"Paris, Texas",8.1,115000,81,R,1984,2h 25m,Wim Wenders,844
1502,The Hitman's Bodyguard,6.9,243000,47,R,2017,1h 58m,Patrick Hughes,845
1503,Criminal,6.3,69000,36,R,2016,1h 53m,Ariel Vromen,846
1504,Trapped in Paradise,5.9,16000,31,PG-13,1994,1h 51m,George Gallo,847
1505,The Expendables,6.4,361000,45,R,2010,1h 43m,Sylvester Stallone,848
1506,The Lesson,6.3,1300,62,R,2023,1h 43m,Alice Troughton,849
1507,The Dirty Dozen,7.7,78000,73,Approved,1967,2h 30m,Robert Aldrich,850
1508,The Adjustment Bureau,7.0,268000,60,PG-13,2011,1h 46m,George Nolfi,851
1509,The House Bunny,5.5,89000,55,PG-13,2008,1h 37m,Fred Wolf,852
1510,Army of Thieves,6.4,86000,49,TV-MA,2021,2h 7m,Matthias SchweighÃ¶fer,855
1511,Heaven Help Us,6.9,4900,64,R,1985,1h 44m,Michael Dinner,856
1512,Dark Harvest,5.5,5100,51,R,2023,1h 36m,David Slade,857
1513,Hard Candy,7.0,167000,58,R,2005,1h 44m,David Slade,857
1514,On Her Majesty's Secret Service,6.7,98000,61,PG,1969,2h 22m,Peter R. Hunt,858
1515,A Very Harold & Kumar Christmas,6.2,72000,61,R,2011,1h 30m,Todd Strauss-Schulson,859
1516,Barbarella,5.8,37000,51,Approved,1968,1h 38m,Roger Vadim,861
1517,High Life,5.8,40000,78,R,2018,1h 53m,Claire Denis,862
1518,Flora and Son,7.0,9800,76,R,2023,1h 37m,John Carney,863
1519,Fried Green Tomatoes,7.7,81000,64,PG-13,1991,2h 10m,Jon Avnet,864
1520,Ghost in the Shell,6.3,225000,52,PG-13,2017,1h 47m,Rupert Sanders,867
1521,The Purge,5.7,237000,41,R,2013,1h 25m,James DeMonaco,868
1522,Inside,5.5,14000,53,R,2023,1h 45m,Vasilis Katsoupis,869
1523,Species,5.9,84000,49,R,1995,1h 48m,Roger Donaldson,870
1524,Red Rocket,7.1,30000,76,R,2021,2h 10m,Sean Baker,871
1525,The Florida Project,7.6,124000,92,R,2017,1h 51m,Sean Baker,871
1526,To Kill a Mockingbird,8.3,329000,88,Approved,1962,2h 9m,Robert Mulligan,872
1527,Moneyball,7.6,455000,87,PG-13,2011,2h 13m,Bennett Miller,873
1528,Funny Games,6.5,102000,44,R,2007,1h 51m,Michael Haneke,874
1529,Palm Springs,7.4,177000,83,R,2020,1h 30m,Max Barbakow,877
1530,Pieces of a Woman,7.0,55000,66,R,2020,2h 6m,KornÃ©l MundruczÃ³,878
1531,Living,7.2,30000,81,PG-13,2022,1h 42m,Oliver Hermanus,880
1532,The Tragedy of Macbeth,7.1,38000,87,R,2021,1h 45m,Joel Coen,140
1533,The Land Before Time,7.4,97000,66,G,1988,1h 9m,Don Bluth,629
1534,Life of Brian,8.0,418000,77,R,1979,1h 34m,Terry Jones,745
1535,The Lost Daughter,6.7,73000,86,R,2021,2h 1m,Maggie Gyllenhaal,884
1536,Finch,6.9,94000,57,PG-13,2021,1h 55m,Miguel Sapochnik,885
1537,The Twilight Saga: New Moon,4.8,296000,44,PG-13,2009,2h 10m,Chris Weitz,197
1538,The Golden Compass,6.1,195000,51,PG-13,2007,1h 53m,Chris Weitz,197
1539,The Hitchhiker's Guide to the Galaxy,6.7,206000,63,PG,2005,1h 49m,Garth Jennings,176
1540,Forgetting Sarah Marshall,7.1,299000,67,R,2008,1h 51m,Nicholas Stoller,887
1541,Spencer,6.6,75000,76,R,2021,1h 57m,Pablo LarraÃ­n,893
1542,I See You,6.8,64000,65,R,2019,1h 38m,Adam Randall,894
1543,28 Weeks Later,6.9,289000,78,R,2007,1h 40m,Juan Carlos Fresnadillo,895
1544,The Toxic Avenger,5.9,361,66,R,2023,1h 42m,Macon Blair,896
1545,Megamind,7.3,288000,63,PG,2010,1h 35m,Tom McGrath,787
1546,300: Rise of an Empire,6.2,313000,48,R,2014,1h 42m,Noam Murro,897
1547,Pretty Baby,6.5,12000,66,R,1978,1h 50m,Louis Malle,898
1548,Demolition Man,6.7,190000,34,R,1993,1h 55m,Marco Brambilla,899
1549,Roald Dahl's Matilda the Musical,7.0,27000,72,PG,2022,1h 57m,Matthew Warchus,900
1550,A Walk to Remember,7.3,219000,35,PG,2002,1h 41m,Adam Shankman,901
1551,Couples Retreat,5.5,114000,23,PG-13,2009,1h 53m,Peter Billingsley,902
1552,Hotel Transylvania,7.0,275000,47,PG,2012,1h 31m,Genndy Tartakovsky,903
1553,Marry Me,6.1,39000,51,PG-13,2022,1h 52m,Kat Coiro,904
1554,Diamonds Are Forever,6.5,113000,59,GP,1971,2h,Guy Hamilton,905
1555,The Man with the Golden Gun,6.7,112000,43,PG,1974,2h 5m,Guy Hamilton,905
1556,Goldfinger,7.7,200000,87,PG,1964,1h 50m,Guy Hamilton,905
1557,Pet Sematary: Bloodlines,4.6,9100,31,R,2023,1h 27m,Lindsey Anderson Beer,906
1558,Project X,6.7,228000,46,R,2012,1h 28m,Nima Nourizadeh,907
1559,Sound of Metal,7.7,145000,82,R,2019,2h,Darius Marder,908
1560,Maleficent,6.9,395000,56,PG,2014,1h 37m,Robert Stromberg,913
1561,Mr. Nobody,7.7,243000,63,R,2009,2h 21m,Jaco Van Dormael,914
1562,Hackers,6.2,73000,46,PG-13,1995,1h 45m,Iain Softley,917
1563,Mortal Engines,6.1,136000,44,PG-13,2018,2h 8m,Christian Rivers,918
1564,Golda,5.9,8000,48,PG-13,2023,1h 40m,Guy Nattiv,919
1565,The Great Wall,5.9,144000,42,PG-13,2016,1h 43m,Yimou Zhang,920
1566,Breakfast at Tiffany's,7.6,189000,76,Approved,1961,1h 55m,Blake Edwards,921
1567,Christmas with You,5.6,7400,39,TV-PG,2022,1h 29m,Gabriela Tagliavini,923
1568,Burn After Reading,7.0,348000,63,R,2008,1h 36m,Ethan CoenJoel Coen,924
1569,Hellraiser,6.9,138000,56,R,1987,1h 34m,Clive Barker,925
1570,Emma.,6.7,61000,71,PG,2020,2h 4m,Autumn de Wilde,928
1571,Sanctuary,6.3,6800,67,R,2022,1h 36m,Zachary Wigon,929
1572,Rudy,7.5,68000,71,PG,1993,1h 54m,David Anspaugh,930
1573,The Great Escape,8.2,255000,86,Approved,1963,2h 52m,John Sturges,931
1574,How to Train Your Dragon: The Hidden World,7.4,145000,71,PG,2019,1h 44m,Dean DeBlois,566
1575,Don Jon,6.5,245000,66,R,2013,1h 30m,Joseph Gordon-Levitt,932
1576,Women Talking,6.9,39000,78,PG-13,2022,1h 44m,Sarah Polley,933
1577,Charade,7.9,84000,83,Passed,1963,1h 53m,Stanley Donen,799
1578,PokÃ©mon: Detective Pikachu,6.5,179000,53,PG,2019,1h 44m,Rob Letterman,934
1579,Real Genius,6.9,37000,71,PG,1985,1h 48m,Martha Coolidge,935
1580,Bonnie and Clyde,7.7,119000,86,R,1967,1h 51m,Arthur Penn,936
1581,You Hurt My Feelings,6.6,8900,80,R,2023,1h 33m,Nicole Holofcener,937
1582,9,7.0,146000,60,PG-13,2009,1h 19m,Shane Acker,938
1583,Luca,7.4,186000,71,PG,2021,1h 35m,Enrico Casarosa,939
1584,It Lives Inside,5.2,4900,50,PG-13,2023,1h 39m,Bishal Dutta,940
1585,The Prophecy,6.4,33000,44,R,1995,1h 38m,Gregory Widen,941
1586,The Fault in Our Stars,7.7,396000,69,PG-13,2014,2h 6m,Josh Boone,942
1587,My Big Fat Greek Wedding,6.6,143000,62,PG,2002,1h 35m,Joel Zwick,944
1588,Maybe I Do,4.9,7500,42,PG-13,2023,1h 35m,Michael Jacobs,945
1589,The Sum of All Fears,6.4,123000,45,PG-13,2002,2h 4m,Phil Alden Robinson,947
1590,Alien: Resurrection,6.2,260000,63,R,1997,1h 49m,Jean-Pierre Jeunet,948
1591,Original Sin,6.0,59000,33,R,2001,1h 56m,Michael Cristofer,949
1592,Bill & Ted's Excellent Adventure,6.9,140000,50,PG,1989,1h 30m,Stephen Herek,950
1593,The Mighty Ducks,6.5,71000,46,PG,1992,1h 44m,Stephen Herek,950
1594,The Monuments Men,6.1,138000,52,PG-13,2014,1h 58m,George Clooney,951
1595,Young Guns,6.8,67000,50,R,1988,1h 47m,Christopher Cain,952
1596,Back to School,6.7,35000,68,PG-13,1986,1h 36m,Alan Metter,953
1597,Truth or Dare,5.2,62000,35,PG-13,2018,1h 40m,Jeff Wadlow,954
1598,Coyote Ugly,5.7,120000,27,PG-13,2000,1h 40m,David McNally,955
1599,The Punisher,6.4,169000,33,R,2004,2h 4m,Jonathan Hensleigh,956
1600,Flash Gordon,6.5,60000,58,PG,1980,1h 51m,Mike Hodges,958
1601,San Andreas,6.1,253000,43,PG-13,2015,1h 54m,Brad Peyton,959
1602,Rampage,6.1,182000,45,PG-13,2018,1h 47m,Brad Peyton,959
1603,Palmer,7.3,42000,53,R,2021,1h 50m,Fisher Stevens,960
1604,Masters of the Universe,5.3,44000,35,PG,1987,1h 46m,Gary Goddard,961
1605,State of Play,7.1,159000,64,PG-13,2009,2h 7m,Kevin Macdonald,964
1606,Anna and the Apocalypse,6.1,15000,63,R,2017,1h 33m,John McPhail,965
1607,Lucky Number Slevin,7.7,323000,53,R,2006,1h 50m,Paul McGuigan,968
1608,The Strangers,6.1,141000,47,R,2008,1h 26m,Bryan Bertino,969
1609,Gosford Park,7.2,93000,90,R,2001,2h 17m,Robert Altman,970
1610,The Theory of Everything,7.7,475000,71,PG-13,2014,2h 3m,James Marsh,971
1611,Geostorm,5.3,116000,21,PG-13,2017,1h 49m,Dean Devlin,972
1612,The Lincoln Lawyer,7.3,251000,63,R,2011,1h 58m,Brad Furman,973
1613,The Bodyguard,6.3,145000,39,R,1992,2h 9m,Mick Jackson,974
1614,The Remains of the Day,7.8,82000,86,PG,1993,2h 14m,James Ivory,975
1615,The Man in the Iron Mask,6.5,176000,48,PG-13,1998,2h 12m,Randall Wallace,976
1616,We Were Soldiers,7.2,149000,65,R,2002,2h 18m,Randall Wallace,976
1617,Dragged Across Concrete,6.9,54000,60,R,2018,2h 39m,S. Craig Zahler,977
1618,Annette,6.3,22000,67,R,2021,2h 21m,Leos Carax,978
1619,"Definitely, Maybe",7.1,172000,59,PG-13,2008,1h 52m,Adam Brooks,979
1620,The Last Command,,0,0,,0,,,0
1621,7th Heaven,,0,0,,0,,,0
1622,The Dove;,,0,0,,0,,,0
1623,Sunrise,,0,0,,0,,,0
1624,Two Arabian Knights,,0,0,,0,,,0
1625,Wings,,0,0,,0,,,0
1626,In Old Arizona,,0,0,,0,,,0
1627,Coquette,,0,0,,0,,,0
1628,The Bridge of San Luis Rey,,0,0,,0,,,0
1629,White Shadows in the South Seas,,0,0,,0,,,0
1630,The Divine Lady,,0,0,,0,,,0
1631,The Broadway Melody,,0,0,,0,,,0
1632,Disraeli,,0,0,,0,,,0
1633,The Divorcee,,0,0,,0,,,0
1634,King of Jazz,,0,0,,0,,,0
1635,With Byrd at the South Pole,,0,0,,0,,,0
1636,All Quiet on the Western Front,,0,0,,0,,,0
1637,The Big House,,0,0,,0,,,0
1638,A Free Soul,,0,0,,0,,,0
1639,Min and Bill,,0,0,,0,,,0
1640,Cimarron,,0,0,,0,,,0
1641,Tabu,,0,0,,0,,,0
1642,Skippy,,0,0,,0,,,0
1643,The Dawn Patrol,,0,0,,0,,,0
